,text,name,label
1242,gone hey guy phone without data without data really sure mean already trust g damn sure trust baiji want phone without data got oh okay yeah flip phone option sir phone data primitive internet usage yes yeah interested okay anything else going five g making bee act different saying brainwashing human maybe acting little different know okay question product service,2_mikevesio_1674281229_7190983061067042094,2
1243,told service full mar learn anything,2_mikey.skates_1668727204_7167128705871990058,2
1244,kinky know know,2_milmil1616_1631178465_7005858159331904770,2
1245,cannot seek people without ability yeah okay article post efficient car coffee unit villa cheetah,2_mimimuafirenze_1644344812_7062407186181344517,2
1246,angle sky macfarlane luck may emit test white,2_minealexy_1659713437_7128414921544436998,2
1247,ocean yet calendar idea shop woman underwear jolla single yoga,2_misslan99_1596334368_6856203836973976833,2
1249,mimi squadron show keep going one ought see intelligent diageo blue vehicle auto although cg guy e mental illness idea nina come see policy autonomy peak unless one going say photo also make big cylindrical optical seen going like stomach domain name peak fitness know yeah caught one give medium patio got alternate siendo going get alarm went facebook goddess amulet must way pet couple dollar got like face,2_movilshop_official_1629999664_7000795241527725318,2
1251,hey hello nice meet name would know hello name pat nice meet,2_mrbach.ielts_1596023714_6854869629630827777,2
1256,three way currently manipulated deceived online number one website visit every website visit social platform like facebook open tracked categorized interest box based browsing home garden one way end video tell go find internet actually recorded number two credit card every time swipe major credit card visa amex mastercard shopping behavior purchased large data company marked resold advertiser want sell similar item already buy number three place visit using,2_mykemetzger_1585276071_6808708875886333189,2
1257,woman maybe get home longer put meal mobile lemon though come gonna come either yak may know knock wife girl went okay many home believe,2_mythuanpham7_1601959339_6880362959156038914,2
1258,newnham lama day many one way bow may say yoga mat among la mama mama yo ulam badly levine bit yolo lunatic bum ewing film film gila gaggle know name nina labor,2_mythuanpham7_1602057129_6880782962141482241,2
1263,la la la la la la la la la la la la la la la la la la la la la la la la la la la nah la la la la la,2_naenano_1594897746_6850033635756723457,2
1264,alba white house gum die gum lack leg rap latin man bad cold marbella legged making lumpy admit maha clearwater would believe man die hidden legit amin seeing maneuver cornwell told one using know longer one saying land value laptop nasa lockheed meng gonna many music hungry work fact new llama hall lyla today long theater nine hundred pound among completely time devoted high man sao saying sorry yet wrap maha suri yap thought pattern paid mere coupling brown local mecca important lake bank banh mi ha hooray appall oh man clip mean market equinox upon allow need clear behalf make homemade atlanta cod yet ilona said kaku first bull homeless south nap add calm around say thought get half half dozen gun thought leg yang support identify coastal pan paid call round pizza combat anti opera top lama thornton high top laptop loop line path age oh la la la la la la lumiere gallery mm jump like channel let let laptop alumnus yeah hopefully yeoman gonna ha ha thanks thankful common man oh man one time sold hope laid back mobile crop cruel pookie moron ico near laconically paw look map room within blue tie lawsuit townie ha non claus asshole yet got mucus,2_naritsara_l_1624763793_6978307339275324673,2
1265,dr let right let go,2_naryki_1643038301_7056795762037919023,2
1266,samsung galaxy twenty one five g zero percent,2_naryki_1645115528_7065717381347446062,2
1267,look like neighbor iphone four actually even going work anymore three g thing worse probably going cell service house period see reason good service live top ridge internet equipment shoot tower five mile people live ridge live four ge,2_natepetroski_1636928797_7030555645598354694,2
1269,humming anger among math go yang avoca nanobots anglo delicate moment modak ahead though anger among dog dynamic man know land technically yeah night melanoma know little end go hungry mongoose go near guy economical view among know law unit dog told julia malloy academic year learn die lobby sit year deacon saw route archangel going came among daughter came duck mean getting early manga looking love helicopter unethical say low pneumonia going get aggravated,2_ngatranvungtau_1596517229_6856989237581974785,2
1270,ring recall fond room told federal growing case head town planning law name animal time water grow gay mormon always morning volume making good young anti gay back title como de documento newman anger djokovic danielle yeah yeah yeah mumbling yeah got bang eight terminate move kidnap rotem permanent call kaku see nominative diarrhoea guess got list getting wang ugly acuminate renae get yea good thing around u within hobby alma really thinking sounding like buy donate uncooked king anu hopeful unethical knock gop debate one yeah,2_ngatranvungtau_1597232018_6860059247925824769,2
1271,hung like atlanta go named lagging guy go along yeah like make going laminate nothing le obeying among law get item beaming young hagi yanked way dumpling move meant like year back one cannot continue tonight even bought valentina say open know yeah nah say hit nine among lead rb yes album brought load accepted medium depot ticket rarity among wiki involve okay nukem dating michael get back like atlanta lesson day mother uncle looked little girl avatar maker team angulo dollar year local woman yeah go,2_ngatranvungtau_1597574166_6861528747435117825,2
1272,yeah well came getting harder yellow beginning make going mean adding hanukkah going wake onto mobile second along request longer imagine going take little nap either collateral common good eat dog yeah think lampoon give mom hide week yeah right bomb talk md photo yeah one also adult outlawed doorstep amy hammond making ugly yang essay mcdonough kind kenya deliver yeah ask help complete net guardian dragon began liberal democracy thanks google blah blah dab dig,2_ngatranvungtau_1597735299_6862220797071674626,2
